Japanese;English;French;German;
"サウズさん！
あなたは シーワンじいちゃんと
知り合いだったんですね！
じいちゃんとどういう
関係があるんですか？";"Zauz! So you know
Grandpa?!

How do you know him?!";"C'est grand-papy qui vous
a prévenu?

Comment le
connaissez-vous?";"Sauz! Du bist ein Bekann-
ter von Großvater Siwan,
nicht wahr!
Woher kennst du Groß-
vater?!?";
"われわれの祖先は 代々
海王様に仕え 守ってきた
従者なのだ・・・
まだ 海が闇の力に
おおわれていたころ
海王様をお守りするため
数々の武器を作り出し
戦ってきた

おまえたちが求めておる
「夢幻のつるぎ」も その1つだ";"You see, for generations,
our ancestors lived to
serve the Ocean King.
They defended the Ocean
King in an age when great
evil lurked in the sea.
My people forged our own
weapons and fought in
epic battles.
You seek one of those
great weapons. An artifact
called the Phantom Sword.";"Nos ancêtres ont depuis
toujours été au service
du roi des mers.
Nous avons protégé le roi
des mers à travers les âges
contre le mal.
Nous avons forgé de
nombreuses épées que nous
avons maniées à ses côtés.
Tu cherches l'une de ces
armes mythiques... l'épée
spectrale.";"Wisst ihr, seit Generationen
lebten unsere Vorfahren, um
dem Meereskönig zu dienen.
Sie verteidigten den Mee-
reskönig in einer Zeit, als 
das Böse auf See lauerte.
Mein Volk schmiedete seine
eigenen Waffen und kämpf-
te in epischen Schlachten.
Ihr sucht eine dieser großen
Waffen. Ein Artefakt 
namens Phantomschwert.";
"あ その剣が じいちゃんの
言ってた ベラムーを
倒すための方法なのね！";"So we need that sword
to defeat Bellum, like
Grandpa told us?";"C'est le moyen de vaincre
Bellum dont parlait
grand-papy, n'est-ce pas?!";"Also können wir Bellamu 
mit diesem Schwert besie-
gen?";
"そうだ・・


生命エネルギーを
吸収する力をもつベラムーは 

夢幻のつるぎでなければ
倒す事はできないのだ";"That's right...


Bellum has the power to 
drink the life force from
you...
Only the Phantom Sword
can slay him.";"Cela même...


Bellum a le pouvoir de
vous drainer de toute
force vitale...
Seule l'épée spectrale
peut le terrasser.";"Das ist korrekt...


Bellamu besitzt die Kraft,
die Lebenskraft auszu-
saugen...
Nur das Phantomschwert
kann ihn besiegen.";
"[Link]よ！
今こそ 夢幻のつるぎ を
手にとり ベラムーを倒すのだ！";"Now you must find the
Phantom Sword and defeat
him, [Link].";"[Link]!
Utilise l'épée spectrale et
va vaincre Bellum!";"[Link], nun musst
du das Phantomschwert in
die Hand nehmen und... 
...Bellamu besiegen.";
"よーし [Link]！
ベラムーをやっつけちゃいましょ！

サウズさん！
その夢幻のつるぎ を
貸してくださいな！";"OK, let's get Bellum,
[Link]!

So, Zauz... Will you let
us borrow that Phantom
Sword?!";"OK, [Link]!
Allons nous occuper
de Bellum!
Alors, Sazu... Nous
laisserez-vous prendre
l'épée spectrale?!";"O.K, [Link]!
Lass uns Bellamu fertig-
machen!
Sauz... leihst du uns das
Phantomschwert?!?";
"えぇ！？
作れないってどういうことよ！

なんなの からかってるの！？";"What do you mean you
can't make one for us?!

Are you joking?";"Quoi?! Comment ça, vous
ne pouvez pas en faire une
pour nous?
C'est une plaisanterie?";"Was?!? Wie, du kannst 
keines für uns machen?
Machst du Witze?";
"その 2枚の海図に
ある島ではない

さらなる 海図を
求めなくてはならない・・
";"You must go in search of 
sea charts...

You will need more sea
charts in addition to
the ones you already have.";"Tu ne possèdes que deux
cartes marines. Il va t'en
falloir d'autres...
Tu dois te mettre à la
recherche des cartes
marines manquantes.";"Du musst neue Seekarten 
suchen...

Du wirst mehr Seekarten 
brauchen als die, die du 
bereits hast.";
"今はもうない・・・・";"I no longer have it...";"Je ne l'ai plus...";"Es existiert nicht mehr...";
"え・・・・・
ないの？？";"What... You don't?";"Quoi...
Vous ne l'avez pas?";"Was...
Es exisitiert nicht mehr?";
"うむ・・・
もうない・・・・";"No. I do not...";"Non. Je ne l'ai pas...";"Nein. Es existiert nicht 
mehr...";
"ないって 何よ！！


かっこいいこと言っておいて
ベラムーを倒す事は
できないっていうの！！？";"You've got to be kidding!


Why tell us how we should
defeat Bellum when it's
pretty much impossible?!";"Comment ça, vous ne l'avez
pas?!

Pourquoi nous dire
comment vaincre Bellum
alors que c'est impossible?!";"Was meinst du damit, es 
existiert nicht mehr?!?

Warum sagst du uns, wir 
sollen Bellamu besiegen...

...wenn es so ziemlich 
unmöglich ist?!?";
"あわてるな・・・
私は 鍛冶屋のサウズだ

なければ
また作ればよいだけだ！";"Don't jump to conclusions.
I am Zauz the blacksmith...

I may not have one now, 
but I can make one!";"Point de conclusions
hâtives. Je suis Sazu,
le forgeron...
Je n'ai pas l'épée
maintenant, mais je
peux en refaire une.";"Nur keine Aufregung.
Ich bin Sauz, der 
Schmied...
Es existiert zwar nicht, 
aber ich kann es schmieden!";
"あ なるほど！
うん そうだね

じゃあ 早速作ってよ！";"Oh... You can? OK, then!


Well, what are you waiting
for? Make one!";"Oh... Vous pouvez?
Mais bien sûr! Vous êtes
forgeron!
Alors, qu'est-ce que vous
attendez? Mettez-vous au
travail!";"Oh... das kannst du? Dann
hast du wohl recht, 
schätze ich.
Nun, worauf wartest du 
noch? Schmiede das 
Schwert!";
"作れん・・・・";"I can't...";"Je ne peux pas...";"Ich kann nicht...";
"作れないの・・・？
";"You...can't?!";"Vous... ne pouvez pas?!";"Du... kannst nicht?!?";
"夢幻のつるぎ は
ただの剣ではない

普通のハガネでは鍛えても 
聖なる力を宿らせる
ことはできない！
緋色のハガネ・・
紺碧のハガネ・・・
そして深緑のハガネ・・・
この3つのハガネをあわせて
鍛えなければ聖剣は作れぬのだ！";"The Phantom Sword is no
ordinary sword...

When forged, normal metal
can never handle that
kind of sacred power!
Aquanine... Azurine...
And Crimsonine...

These three pure metals
must be forged together to
create the Phantom Sword.";"L'épée spectrale n'est pas
une épée ordinaire...

Forgé, aucun métal
ordinaire ne peut contenir
ce niveau de puissance!
Smaragdine... aquanine...
et alzanine...

Ces trois minerais doivent
être forgés ensemble pour
créer l'épée spectrale.";"Das Phantomschwert ist 
kein gewöhnliches 
Schwert...
Normaler Stahl kann die 
heilige Kraft nicht aufneh-
men!
Scharlachstahl... Azur-
stahl... Und der Smaragd-
stahl...
Diese drei Stähle werden 
benötigt, um das heilige
Schwert...
...schmieden zu können.";
"じゃあ [Link]
アタシたちで その3つの
ハガネを見つけてきましょうよ！
その3つのハガネは
どこにあるのかしら？";"Come on, [Link],
let's go find those three 
pure metals!
So where can we find these
three metals?";"Alors, nous allons trouver
ces trois minerais, n'est-ce
pas, [Link]!
Où se trouvent-ils?";"Komm, [Link],
lass uns die drei Stähle 
finden!
Wo könnten die drei Stähle
sein?";
"3つのハガネは 昔
海王様がこの世界にすむ
3つの部族にさずけ
その部族たちが代々
たてまつってきているはずだ

その部族のところに行けば
ハガネのこともわかるだろう";"Long ago, the Ocean King
gifted the pure metals to
three tribes in this world.
The three tribes must have
passed these treasures
down over generations.
Visit those tribes and they
should be able to tell you
the location of the metals.";"Il y a longtemps, le roi des
mers les a confiés à trois
tribus de ce monde.
Ces tribus ont certainement
passé ces trésors de
génération en génération.
Va voir ces tribus! Et tu
apprendras sans doute où
trouver les minerais.";"Vor langer Zeit schenkte 
der Meereskönig die Stähle
drei Stämmen dieser Welt.
Die drei Stämme müssen 
diese Schätze über Genera-
tionen...
...weitergegeben haben.
Wenn du diese Stämme be-
suchst...
...solltest du etwas über 
die Stähle in Erfahrung 
bringen können.";
"3つの 部族ね・・・


でも どこにいるのかしら
色々な島に行ったけど
それらしい人たちはいなかったわ";"Three tribes... But where
are we supposed to go?

We've traveled a lot, but
we've never met someone
who'd have a pure metal.";"Trois tribus gardiennes
des minerais...

Nous avons voyagé, mais
nous n'avons vu personne
qui gardait un minerai.";"Drei Stämme... Aber wohin
sollen wir gehen?

Wir sind viel gereist, aber 
wir haben nie jemanden 
getroffen...
...der einen dieser Stähle 
hatte.";
"[Link]よ！
再び「海王の神殿」に入り
さらなる 海図を求めるのだ";"Enter the Temple of the
Ocean King and get the
next sea chart.";"[Link]!
Pénètre dans le temple
du roi des mers!
Une nouvelle carte marine
t'y attend.";"[Link]! 


Betrete den Tempel des 
Meereskönigs und hole die 
nächste Seekarte.";
"でも 海王の神殿には
最後の所まで 行ったわよ・・・

あれ以上 道なんかなかったわ";"But we already got to the
bottom of the Temple of
the Ocean King... 
There weren't any other
paths we could have taken.";"Mais nous sommes déjà
allés jusqu'au fond du
temple...
Et il s'arrête là.
Il n'y a rien de plus!";"Aber wir sind bereits bis 
zum Boden des Tempels
vorgedrungen...
Da sind keine Wege mehr,
die wir nehmen könnten.";
"最後の部屋の前に
図形を描き込むと開く
トビラがあったであろう";"There was a door that you
could open by drawing a
symbol, was there not?";"Il y a une porte qui ne
s'ouvre que si tu traces
un symbole, n'est-ce pas?";"Da ist eine Tür, die sich 
öffnet, wenn man ein Sym-
bol zeichnet, nicht wahr?";
"そこに この図形を描き込むと
さらなる 場所に導いて
くれるはずだ！";"If you draw this symbol on
that door, another way
should open to you!";"Si tu y dessines ce
symbole, un autre chemin
s'ouvrira à toi!";"Wenn du dieses Symbol auf
diese Tür zeichnest...

...sollte sich dir ein anderer
Weg öffnen!";
"へぇ！ あのトビラにそんな
しかけがあったなんて！！

[Link]！
あの絵をメモして
早速 海王の神殿に向かいましょ！";"Wow! Who knew that door
had such an amazing
secret?
Make a note of the symbol
and let's go to the temple,
[Link]!";"Oh! Ainsi, un secret peut
en cacher un autre? Qui
aurait cru...
[Link]! Note ce
symbole quelque part et
retournons vite au temple!";"Wow! Wer hätte gedacht,
dass diese Tür so ein 
Geheimnis hat?
[Link]! Notier dir
das Symbol und lass uns 
zum Tempel gehen!";
"[Link]よ！
くれぐれも たのんだぞ！";"Good luck out there,
[Link]!";"Oh, [Link]!
Bonne chance!";"Oh, [Link]!
Viel Glück da draußen!";
"[Link]よ！
海王の神殿に入り 残り
2枚の海図を手に入れるのだ！
海王の神殿にある認識扉に
新たな図形を描き込めば
さらなる場所へ導いてくれよう！";"Go to the Temple of the
Ocean King and find the
last two sea charts!
Draw a new shape on the
door, and a new path
should open for you.";"Va dans le temple du roi
des mers et trouve les deux
dernières cartes marines!
Trace un nouveau symbole
sur la porte, et un nouveau
chemin s'ouvrira.";"Geh zum Tempel des Mee-
reskönigs und finde die 
letzten beiden Seekarten!
Zeichne ein neues Symbol 
auf die Tür und ein neuer 
Pfad wird sich dir öffnen.";
"見れば まだ 年端もいかない
子供ではないか・・・

しかし 海王さまに選ばれた
勇者だけのことはあって
澄み切った 目をしている";"You may not have seen
many years...

But looking into your eyes,
I can tell you're the hero
chosen by the Ocean King.";"Tes épaules n'ont pas
encore senti le poids
des années...
Mais dans ton regard, je
peux lire que tu es le héros
choisi par le roi de mers.";"Du bist zwar noch ein
Kind...

Aber wenn ich in deine Au-
gen blicke, weiß ich, du 
bist der Held...
...der vom Meereskönig 
auserwählt wurde.";
"[Link]よ・・・
ついに 3つのハガネを
見つけ出したのだな！
さすがに海王様が
見込んだ 勇者だけの
ことはある・・・・
では その3つの
ハガネをこちらへ！";"So you have found the
three pure metals,
[Link].
I'm not surprised. You have
always been the true hero
chosen by the Ocean King.
Well then, please hand me
the pure metals...";"Tu as finalement trouvé
les trois minerais,
[Link]...
Je ne suis pas surpris.
Tu es le héros choisi par
le roi des mers lui-même.
Bien, il est temps de me
remettre ces trois minerais.";"Also, [Link]... 
Du hast endlich alle drei
Stähle gefunden.
Ich bin nicht überrascht, 
denn du bist der wahre 
Held...
...auserwählt vom Meeres-
könig. Nun denn, über-
reiche mir die Stähle...";
"これが 緋色のハガネ
紺碧のハガネ 深緑のハガネ・・

見るのは私も初めてだ・・
これならば いい剣を作れそうだ

少し 待っておれ・・・";"The Crimsonine, the
Azurine, and the Aquanine.

I've never seen metal
like this. I'll bet I can forge
a mighty sword with them.
But it will take some time.";"L'alzanine, l'aquanine et
la smaragdine.

Comme toi, c'est la
première fois que je pose
les yeux sur ces merveilles.
Comment ne pas forger une
épée de légende avec
pareils ingrédients?
Prends patience...";"Der Scharlachstahl, der 
Azurstahl und der Sma-
ragdstahl.
Ich sehe sie auch zum er-
sten Mal. 

Damit kann ich ein mächti-
ges Schwert schmieden. Das
wird eine Weile dauern...";
"よし！ できた！
これで 完成だ！";"Aha! Yes... Yes, that's it.
It's complete! It's...perfect!";"Aha! Oui... ça y est.
Elle est achevée!
Elle est... parfaite!";"Aha! Ja... ja, das ist es.
Es ist fertig! Es ist...
perfekt!";
